Date,SUPERT_14_3.0,SUPERTd_14_3.0,SUPERTl_14_3.0,SUPERTs_14_3.0
2023-06-18 07:35:00,7.098944377345927,1,7.098944377345927,
2023-06-18 07:40:00,7.098944377345927,1,7.098944377345927,
2023-06-18 07:45:00,7.098944377345927,1,7.098944377345927,
2023-06-18 07:50:00,7.098944377345927,1,7.098944377345927,
2023-06-18 07:55:00,7.2525905519845155,-1,,7.2525905519845155
2023-06-18 08:00:00,7.252512655414193,-1,,7.252512655414193
2023-06-18 08:05:00,7.252512655414193,-1,,7.252512655414193
2023-06-18 08:10:00,7.249115503903055,-1,,7.249115503903055
2023-06-18 08:15:00,7.199857253624264,-1,,7.199857253624264
2023-06-18 08:20:00,7.187510306936817,-1,,7.187510306936817
2023-06-18 08:25:00,7.183545285012759,-1,,7.183545285012759
2023-06-18 08:30:00,7.183545285012759,-1,,7.183545285012759
2023-06-18 08:35:00,7.183545285012759,-1,,7.183545285012759
2023-06-18 08:40:00,7.170380827686965,-1,,7.170380827686965
2023-06-18 08:45:00,7.163603625709324,-1,,7.163603625709324
2023-06-18 08:50:00,7.146381938158658,-1,,7.146381938158658
2023-06-18 08:55:00,7.138711799718755,-1,,7.138711799718755
2023-06-18 09:00:00,7.114839528310273,-1,,7.114839528310273
2023-06-18 09:05:00,7.114839528310273,-1,,7.114839528310273
2023-06-18 09:10:00,7.114839528310273,-1,,7.114839528310273
2023-06-18 09:15:00,7.114839528310273,-1,,7.114839528310273
2023-06-18 09:20:00,7.114839528310273,-1,,7.114839528310273
2023-06-18 09:25:00,7.1078494553699825,-1,,7.1078494553699825
2023-06-18 09:30:00,7.1078494553699825,-1,,7.1078494553699825
2023-06-18 09:35:00,7.1078494553699825,-1,,7.1078494553699825
2023-06-18 09:40:00,7.1078494553699825,-1,,7.1078494553699825
2023-06-18 09:45:00,7.1078494553699825,-1,,7.1078494553699825
2023-06-18 09:50:00,7.1078494553699825,-1,,7.1078494553699825
2023-06-18 09:55:00,7.1078494553699825,-1,,7.1078494553699825
2023-06-18 10:00:00,7.1078494553699825,-1,,7.1078494553699825
2023-06-18 10:05:00,7.096613543520486,-1,,7.096613543520486
2023-06-18 10:10:00,7.085284004697595,-1,,7.085284004697595
2023-06-18 10:15:00,7.081120861504909,-1,,7.081120861504909
2023-06-18 10:20:00,7.071112228540273,-1,,7.071112228540273
2023-06-18 10:25:00,7.0533184979302535,-1,,7.0533184979302535
2023-06-18 10:30:00,7.053117176649521,-1,,7.053117176649521
2023-06-18 10:35:00,7.041287378317412,-1,,7.041287378317412
2023-06-18 10:40:00,7.034052565580454,-1,,7.034052565580454
2023-06-18 10:45:00,7.034052565580454,-1,,7.034052565580454
2023-06-18 10:50:00,7.026815732566821,-1,,7.026815732566821
2023-06-18 10:55:00,7.026815732566821,-1,,7.026815732566821
2023-06-18 11:00:00,7.026815732566821,-1,,7.026815732566821
2023-06-18 11:05:00,7.026815732566821,-1,,7.026815732566821
2023-06-18 11:10:00,7.026815732566821,-1,,7.026815732566821
2023-06-18 11:15:00,7.020267815850413,-1,,7.020267815850413
2023-06-18 11:20:00,7.019891543289669,-1,,7.019891543289669
2023-06-18 11:25:00,7.019891543289669,-1,,7.019891543289669
2023-06-18 11:30:00,7.019891543289669,-1,,7.019891543289669
2023-06-18 11:35:00,7.019891543289669,-1,,7.019891543289669
2023-06-18 11:40:00,7.019891543289669,-1,,7.019891543289669
2023-06-18 11:45:00,7.019891543289669,-1,,7.019891543289669
2023-06-18 11:50:00,7.019891543289669,-1,,7.019891543289669
2023-06-18 11:55:00,7.019891543289669,-1,,7.019891543289669
2023-06-18 12:00:00,7.019891543289669,-1,,7.019891543289669
2023-06-18 12:05:00,7.019891543289669,-1,,7.019891543289669
2023-06-18 12:10:00,7.019891543289669,-1,,7.019891543289669
2023-06-18 12:15:00,7.019891543289669,-1,,7.019891543289669
2023-06-18 12:20:00,7.006621122564194,-1,,7.006621122564194
2023-06-18 12:25:00,7.000326756666753,-1,,7.000326756666753
2023-06-18 12:30:00,6.99537484547627,-1,,6.99537484547627
2023-06-18 12:35:00,6.99537484547627,-1,,6.99537484547627
2023-06-18 12:40:00,6.99537484547627,-1,,6.99537484547627
2023-06-18 12:45:00,6.99537484547627,-1,,6.99537484547627
2023-06-18 12:50:00,6.99537484547627,-1,,6.99537484547627
2023-06-18 12:55:00,6.99537484547627,-1,,6.99537484547627
2023-06-18 13:00:00,6.99537484547627,-1,,6.99537484547627
2023-06-18 13:05:00,6.99537484547627,-1,,6.99537484547627
2023-06-18 13:10:00,6.99537484547627,-1,,6.99537484547627
2023-06-18 13:15:00,6.99537484547627,-1,,6.99537484547627
2023-06-18 13:20:00,6.99537484547627,-1,,6.99537484547627
2023-06-18 13:25:00,6.99537484547627,-1,,6.99537484547627
2023-06-18 13:30:00,6.9949765499992,-1,,6.9949765499992
2023-06-18 13:35:00,6.985728224999257,-1,,6.985728224999257
2023-06-18 13:40:00,6.983819066070739,-1,,6.983819066070739
2023-06-18 13:45:00,6.975296275637115,-1,,6.975296275637115
2023-06-18 13:50:00,6.968203684520177,-1,,6.968203684520177
2023-06-18 13:55:00,6.966153421340165,-1,,6.966153421340165
2023-06-18 14:00:00,6.966153421340165,-1,,6.966153421340165
2023-06-18 14:05:00,6.966153421340165,-1,,6.966153421340165
2023-06-18 14:10:00,6.966153421340165,-1,,6.966153421340165
2023-06-18 14:15:00,6.966153421340165,-1,,6.966153421340165
2023-06-18 14:20:00,6.966153421340165,-1,,6.966153421340165
2023-06-18 14:25:00,6.950040152076502,-1,,6.950040152076502
2023-06-18 14:30:00,6.950040152076502,-1,,6.950040152076502
2023-06-18 14:35:00,6.950040152076502,-1,,6.950040152076502
2023-06-18 14:40:00,6.950040152076502,-1,,6.950040152076502
2023-06-18 14:45:00,6.950040152076502,-1,,6.950040152076502
2023-06-18 14:50:00,6.950040152076502,-1,,6.950040152076502
2023-06-18 14:55:00,6.950040152076502,-1,,6.950040152076502
2023-06-18 15:00:00,6.950040152076502,-1,,6.950040152076502
2023-06-18 15:05:00,6.950040152076502,-1,,6.950040152076502
2023-06-18 15:10:00,6.950040152076502,-1,,6.950040152076502
2023-06-18 15:15:00,6.950040152076502,-1,,6.950040152076502
2023-06-18 15:20:00,6.950040152076502,-1,,6.950040152076502
2023-06-18 15:25:00,6.941542392002665,-1,,6.941542392002665
2023-06-18 15:30:00,6.935932221145332,-1,,6.935932221145332
2023-06-18 15:35:00,6.930687062492093,-1,,6.930687062492093
2023-06-18 15:40:00,6.930687062492093,-1,,6.930687062492093
2023-06-18 15:45:00,6.926686803883489,-1,,6.926686803883489
2023-06-18 15:50:00,6.926686803883489,-1,,6.926686803883489
2023-06-18 15:55:00,6.926686803883489,-1,,6.926686803883489
2023-06-18 16:00:00,6.926686803883489,-1,,6.926686803883489
2023-06-18 16:05:00,6.926686803883489,-1,,6.926686803883489
2023-06-18 16:10:00,6.926686803883489,-1,,6.926686803883489
2023-06-18 16:15:00,6.926686803883489,-1,,6.926686803883489
2023-06-18 16:20:00,6.862636407256145,1,6.862636407256145,
2023-06-18 16:25:00,6.862636407256145,1,6.862636407256145,
2023-06-18 16:30:00,6.862636407256145,1,6.862636407256145,
2023-06-18 16:35:00,6.862636407256145,1,6.862636407256145,
2023-06-18 16:40:00,6.862636407256145,1,6.862636407256145,
2023-06-18 16:45:00,6.862636407256145,1,6.862636407256145,
2023-06-18 16:50:00,6.862636407256145,1,6.862636407256145,
2023-06-18 16:55:00,6.862636407256145,1,6.862636407256145,
2023-06-18 17:00:00,6.862636407256145,1,6.862636407256145,
2023-06-18 17:05:00,6.862636407256145,1,6.862636407256145,
2023-06-18 17:10:00,6.862636407256145,1,6.862636407256145,
2023-06-18 17:15:00,6.862636407256145,1,6.862636407256145,
2023-06-18 17:20:00,6.862636407256145,1,6.862636407256145,
2023-06-18 17:25:00,6.862636407256145,1,6.862636407256145,
2023-06-18 17:30:00,6.862636407256145,1,6.862636407256145,
2023-06-18 17:35:00,6.862636407256145,1,6.862636407256145,
